DATE,APPNAME,API,SUM_COUNT,zsc,Anomaly
05-08-2023,App101,API15,6,1.040747201,0
06-08-2023,App101,API15,4,0.10172717,0
07-08-2023,App101,API15,3,-0.367782845,0
08-08-2023,App101,API15,1,-1.306802876,0
09-08-2023,App101,API15,4,0.10172717,0
10-08-2023,App101,API15,1,-1.306802876,0
11-08-2023,App101,API15,2,-0.837292861,0
12-08-2023,App101,API15,4,0.10172717,0
13-08-2023,App101,API15,5,0.571237186,0
15-08-2023,App101,API15,2,-0.837292861,0
16-08-2023,App101,API15,1,-1.306802876,0
17-08-2023,App101,API15,2,-0.837292861,0
18-08-2023,App101,API15,1,-1.306802876,0
19-08-2023,App101,API15,1,-1.306802876,0
20-08-2023,App101,API15,2,-0.837292861,0
21-08-2023,App101,API15,3,-0.367782845,0
22-08-2023,App101,API15,1,-1.306802876,0
23-08-2023,App101,API15,1,-1.306802876,0
24-08-2023,App101,API15,2,-0.837292861,0
25-08-2023,App101,API15,3,-0.367782845,0
26-08-2023,App101,API15,5,0.571237186,0
27-08-2023,App101,API15,2,-0.837292861,0
28-08-2023,App101,API15,3,-0.367782845,0
29-08-2023,App101,API15,5,0.571237186,0
30-08-2023,App101,API15,4,0.10172717,0
31-08-2023,App101,API15,3,-0.367782845,0
01-09-2023,App101,API15,6,1.040747201,0
02-09-2023,App101,API15,3,-0.367782845,0
03-09-2023,App101,API15,3,-0.367782845,0
04-09-2023,App101,API15,5,0.571237186,0
04-07-2023,App102,API15,83965,-0.436444631,0
05-07-2023,App102,API15,79384,-0.572852141,0
06-07-2023,App102,API15,75266,-0.695472994,0
07-07-2023,App102,API15,75919,-0.676028745,0
08-07-2023,App102,API15,92178,-0.191887792,0
09-07-2023,App102,API15,94508,-0.122507854,0
10-07-2023,App102,API15,73929,-0.735284572,0
11-07-2023,App102,API15,74212,-0.726857739,0
12-07-2023,App102,API15,172513,2.200231247,0
13-07-2023,App102,API15,145950,1.409270171,0
14-07-2023,App102,API15,125095,0.788275056,0
15-07-2023,App102,API15,96885,-0.051728406,0
16-07-2023,App102,API15,96082,-0.075639174,0
17-07-2023,App102,API15,80579,-0.537268868,0
18-07-2023,App102,API15,84971,-0.406489173,0
19-07-2023,App102,API15,84612,-0.417179043,0
20-07-2023,App102,API15,118383,0.58841319,0
21-07-2023,App102,API15,109868,0.334863758,0
22-07-2023,App102,API15,107582,0.266793999,0
23-07-2023,App102,API15,112774,0.421395132,0
24-07-2023,App102,API15,84111,-0.432097219,0
25-07-2023,App102,API15,69851,-0.856714353,0
26-07-2023,App102,API15,70233,-0.845339617,0
27-07-2023,App102,API15,164231,1.953619809,0
28-07-2023,App102,API15,98611,-0.000333653,0
29-07-2023,App102,API15,200237,3.025763185,1
30-07-2023,App102,API15,106737,0.241632605,0
31-07-2023,App102,API15,80102,-0.551472401,0
01-08-2023,App102,API15,141682,1.282182799,0
02-08-2023,App102,API15,79807,-0.560256556,0
03-08-2023,App102,API15,128560,0.89145166,0
04-08-2023,App102,API15,77976,-0.614777872,0
05-08-2023,App102,API15,94367,-0.126706382,0
06-08-2023,App102,API15,172466,2.198831738,0
07-08-2023,App102,API15,79308,-0.575115178,0
08-08-2023,App102,API15,130413,0.946628066,0
09-08-2023,App102,API15,72279,-0.784416289,0
10-08-2023,App102,API15,65981,-0.97195056,0
11-08-2023,App102,API15,72097,-0.789835666,0
12-08-2023,App102,API15,186664,2.621602711,0
13-08-2023,App102,API15,172716,2.206275937,0
14-08-2023,App102,API15,112695,0.419042765,0
15-08-2023,App102,API15,96409,-0.065902161,0
16-08-2023,App102,API15,74030,-0.732277116,0
17-08-2023,App102,API15,77878,-0.617695999,0
18-08-2023,App102,API15,154387,1.660497013,0
19-08-2023,App102,API15,95695,-0.087162795,0
20-08-2023,App102,API15,148172,1.475434216,0
21-08-2023,App102,API15,75479,-0.689130536,0
22-08-2023,App102,API15,78014,-0.613646354,0
23-08-2023,App102,API15,118988,0.606428153,0
24-08-2023,App102,API15,67961,-0.912992501,0
25-08-2023,App102,API15,68669,-0.891910528,0
26-08-2023,App102,API15,84073,-0.433228737,0
27-08-2023,App102,API15,98532,-0.00268602,0
28-08-2023,App102,API15,82815,-0.470687949,0
29-08-2023,App102,API15,79222,-0.577675983,0
30-08-2023,App102,API15,85128,-0.401814216,0
31-08-2023,App102,API15,76332,-0.663730928,0
01-09-2023,App102,API15,73035,-0.76190503,0
02-09-2023,App102,API15,204736,3.159728998,1
03-09-2023,App102,API15,97798,-0.024542189,0
04-09-2023,App102,API15,91406,-0.21487548,0
05-09-2023,App102,API15,71256,-0.814877953,0
06-09-2023,App102,API15,68069,-0.909776607,0
07-09-2023,App102,API15,70653,-0.832833362,0
08-09-2023,App102,API15,68842,-0.886759142,0
09-09-2023,App102,API15,88901,-0.289466358,0
10-09-2023,App102,API15,126151,0.819719355,0
11-09-2023,App102,API15,93582,-0.150081168,0
12-09-2023,App102,API15,74033,-0.732187786,0
13-09-2023,App102,API15,65126,-0.997409722,0
14-09-2023,App102,API15,65914,-0.973945606,0
15-09-2023,App102,API15,84850,-0.410092165,0
16-09-2023,App102,API15,81486,-0.510261313,0
17-09-2023,App102,API15,107236,0.256491227,0
18-09-2023,App102,API15,81063,-0.522856898,0
19-09-2023,App102,API15,70832,-0.827503315,0
04-07-2023,App103,API18,778,2.114758892,0
05-07-2023,App103,API18,565,1.255932096,0
06-07-2023,App103,API18,492,0.961592396,0
07-07-2023,App103,API18,522,1.082553916,0
08-07-2023,App103,API18,433,0.723701405,0
09-07-2023,App103,API18,142,-0.449625345,0
10-07-2023,App103,API18,605,1.417214123,0
11-07-2023,App103,API18,486,0.937400092,0
12-07-2023,App103,API18,502,1.001912903,0
13-07-2023,App103,API18,610,1.437374377,0
14-07-2023,App103,API18,555,1.215611589,0
15-07-2023,App103,API18,605,1.417214123,0
16-07-2023,App103,API18,114,-0.562522764,0
17-07-2023,App103,API18,536,1.139002626,0
18-07-2023,App103,API18,605,1.417214123,0
19-07-2023,App103,API18,534,1.130938525,0
20-07-2023,App103,API18,444,0.768053963,0
21-07-2023,App103,API18,431,0.715637304,0
22-07-2023,App103,API18,468,0.864823179,0
23-07-2023,App103,API18,148,-0.42543304,0
24-07-2023,App103,API18,528,1.10674622,0
25-07-2023,App103,API18,515,1.054329562,0
26-07-2023,App103,API18,458,0.824502672,0
27-07-2023,App103,API18,396,0.57451553,0
28-07-2023,App103,API18,436,0.735797557,0
29-07-2023,App103,API18,378,0.501938618,0
30-07-2023,App103,API18,160,-0.377048432,0
31-07-2023,App103,API18,539,1.151098778,0
01-08-2023,App103,API18,545,1.175291082,0
02-08-2023,App103,API18,426,0.69547705,0
03-08-2023,App103,API18,477,0.901111635,0
04-08-2023,App103,API18,449,0.788214216,0
05-08-2023,App103,API18,404,0.606771935,0
06-08-2023,App103,API18,115,-0.558490713,0
07-08-2023,App103,API18,616,1.461566681,0
08-08-2023,App103,API18,593,1.368829515,0
09-08-2023,App103,API18,441,0.755957811,0
10-08-2023,App103,API18,389,0.546291175,0
11-08-2023,App103,API18,462,0.840630875,0
12-08-2023,App103,API18,383,0.522098871,0
13-08-2023,App103,API18,103,-0.606875321,0
14-08-2023,App103,API18,588,1.348669262,0
15-08-2023,App103,API18,89,-0.663324031,0
16-08-2023,App103,API18,491,0.957560345,0
17-08-2023,App103,API18,5,-1.002016289,0
18-08-2023,App103,API18,2,-1.014112441,0
19-08-2023,App103,API18,9,-0.985888086,0
20-08-2023,App103,API18,2,-1.014112441,0
21-08-2023,App103,API18,9,-0.985888086,0
22-08-2023,App103,API18,14,-0.965727832,0
23-08-2023,App103,API18,11,-0.977823984,0
24-08-2023,App103,API18,7,-0.993952187,0
25-08-2023,App103,API18,4,-1.006048339,0
26-08-2023,App103,API18,11,-0.977823984,0
27-08-2023,App103,API18,17,-0.95363168,0
28-08-2023,App103,API18,20,-0.941535528,0
29-08-2023,App103,API18,12,-0.973791934,0
30-08-2023,App103,API18,7,-0.993952187,0
31-08-2023,App103,API18,9,-0.985888086,0
01-09-2023,App103,API18,3,-1.01008039,0
02-09-2023,App103,API18,16,-0.957663731,0
03-09-2023,App103,API18,1,-1.018144491,0
04-09-2023,App103,API18,11,-0.977823984,0
05-09-2023,App103,API18,4,-1.006048339,0
06-09-2023,App103,API18,3,-1.01008039,0
07-09-2023,App103,API18,4,-1.006048339,0
08-09-2023,App103,API18,1,-1.018144491,0
09-09-2023,App103,API18,4,-1.006048339,0
10-09-2023,App103,API18,2,-1.014112441,0
11-09-2023,App103,API18,2,-1.014112441,0
12-09-2023,App103,API18,5,-1.002016289,0
13-09-2023,App103,API18,2,-1.014112441,0
14-09-2023,App103,API18,5,-1.002016289,0
15-09-2023,App103,API18,3,-1.01008039,0
16-09-2023,App103,API18,3,-1.01008039,0
17-09-2023,App103,API18,1,-1.018144491,0
18-09-2023,App103,API18,4,-1.006048339,0
19-09-2023,App103,API18,5,-1.002016289,0
04-07-2023,App103,API19,193,1.973030369,0
05-07-2023,App103,API19,162,1.481523013,0
06-07-2023,App103,API19,144,1.196131644,0
07-07-2023,App103,API19,129,0.958305504,0
08-07-2023,App103,API19,134,1.037580884,0
09-07-2023,App103,API19,47,-0.34181073,0
10-07-2023,App103,API19,135,1.05343596,0
11-07-2023,App103,API19,136,1.069291036,0
12-07-2023,App103,API19,134,1.037580884,0
13-07-2023,App103,API19,148,1.259551948,0
14-07-2023,App103,API19,167,1.560798393,0
15-07-2023,App103,API19,174,1.671783925,0
16-07-2023,App103,API19,36,-0.516216566,0
17-07-2023,App103,API19,143,1.180276568,0
18-07-2023,App103,API19,165,1.529088241,0
19-07-2023,App103,API19,113,0.704624288,0
20-07-2023,App103,API19,120,0.81560982,0
21-07-2023,App103,API19,122,0.847319972,0
22-07-2023,App103,API19,103,0.546073527,0
23-07-2023,App103,API19,40,-0.452796262,0
24-07-2023,App103,API19,138,1.101001188,0
25-07-2023,App103,API19,165,1.529088241,0
26-07-2023,App103,API19,116,0.752189516,0
27-07-2023,App103,API19,108,0.625348908,0
28-07-2023,App103,API19,85,0.260682159,0
29-07-2023,App103,API19,108,0.625348908,0
30-07-2023,App103,API19,39,-0.468651338,0
31-07-2023,App103,API19,112,0.688769212,0
01-08-2023,App103,API19,168,1.576653469,0
02-08-2023,App103,API19,119,0.799754744,0
03-08-2023,App103,API19,144,1.196131644,0
04-08-2023,App103,API19,134,1.037580884,0
05-08-2023,App103,API19,108,0.625348908,0
06-08-2023,App103,API19,41,-0.436941186,0
07-08-2023,App103,API19,139,1.116856264,0
08-08-2023,App103,API19,120,0.81560982,0
09-08-2023,App103,API19,121,0.831464896,0
10-08-2023,App103,API19,123,0.863175048,0
11-08-2023,App103,API19,97,0.450943071,0
12-08-2023,App103,API19,95,0.419232919,0
13-08-2023,App103,API19,20,-0.769897782,0
14-08-2023,App103,API19,118,0.783899668,0
15-08-2023,App103,API19,38,-0.484506414,0
16-08-2023,App103,API19,107,0.609493832,0
17-08-2023,App103,API19,2,-1.055289151,0
18-08-2023,App103,API19,2,-1.055289151,0
19-08-2023,App103,API19,8,-0.960158695,0
20-08-2023,App103,API19,1,-1.071144227,0
21-08-2023,App103,API19,6,-0.991868847,0
22-08-2023,App103,API19,6,-0.991868847,0
23-08-2023,App103,API19,7,-0.976013771,0
24-08-2023,App103,API19,5,-1.007723923,0
25-08-2023,App103,API19,4,-1.023578999,0
26-08-2023,App103,API19,9,-0.944303619,0
27-08-2023,App103,API19,11,-0.912593467,0
28-08-2023,App103,API19,18,-0.801607934,0
29-08-2023,App103,API19,11,-0.912593467,0
30-08-2023,App103,API19,7,-0.976013771,0
31-08-2023,App103,API19,9,-0.944303619,0
01-09-2023,App103,API19,3,-1.039434075,0
02-09-2023,App103,API19,8,-0.960158695,0
03-09-2023,App103,API19,1,-1.071144227,0
04-09-2023,App103,API19,7,-0.976013771,0
05-09-2023,App103,API19,4,-1.023578999,0
06-09-2023,App103,API19,3,-1.039434075,0
07-09-2023,App103,API19,5,-1.007723923,0
08-09-2023,App103,API19,2,-1.055289151,0
09-09-2023,App103,API19,4,-1.023578999,0
10-09-2023,App103,API19,2,-1.055289151,0
11-09-2023,App103,API19,2,-1.055289151,0
12-09-2023,App103,API19,5,-1.007723923,0
13-09-2023,App103,API19,2,-1.055289151,0
14-09-2023,App103,API19,4,-1.023578999,0
15-09-2023,App103,API19,2,-1.055289151,0
16-09-2023,App103,API19,3,-1.039434075,0
18-09-2023,App103,API19,3,-1.039434075,0
19-09-2023,App103,API19,5,-1.007723923,0
04-07-2023,App104,API15,52882,1.553257736,0
05-07-2023,App104,API15,52625,1.456442344,0
06-07-2023,App104,API15,53151,1.654593691,0
07-07-2023,App104,API15,52997,1.596579799,0
08-07-2023,App104,API15,54068,2.000040051,0
09-07-2023,App104,API15,53919,1.943909727,0
10-07-2023,App104,API15,52108,1.26168142,0
11-07-2023,App104,API15,52391,1.368291365,0
12-07-2023,App104,API15,52089,1.254523862,0
13-07-2023,App104,API15,52688,1.4801753,0
14-07-2023,App104,API15,52350,1.352846108,0
15-07-2023,App104,API15,53160,1.657984114,0
16-07-2023,App104,API15,53378,1.740107676,0
17-07-2023,App104,API15,51599,1.069934204,0
18-07-2023,App104,API15,52215,1.301989774,0
19-07-2023,App104,API15,51963,1.20705795,0
20-07-2023,App104,API15,51980,1.213462081,0
21-07-2023,App104,API15,50128,0.515788517,0
22-07-2023,App104,API15,50903,0.807741547,0
23-07-2023,App104,API15,51391,0.991577778,0
24-07-2023,App104,API15,49625,0.326301582,0
25-07-2023,App104,API15,50015,0.473219881,0
26-07-2023,App104,API15,50079,0.497329551,0
27-07-2023,App104,API15,50848,0.7870223,0
28-07-2023,App104,API15,49602,0.31763717,0
29-07-2023,App104,API15,50302,0.581336681,0
30-07-2023,App104,API15,50212,0.547432458,0
31-07-2023,App104,API15,49280,0.196335394,0
01-08-2023,App104,API15,49674,0.344760548,0
02-08-2023,App104,API15,48409,-0.13178214,0
03-08-2023,App104,API15,48923,0.061848644,0
04-08-2023,App104,API15,48469,-0.109179325,0
05-08-2023,App104,API15,48923,0.061848644,0
06-08-2023,App104,API15,49390,0.237773889,0
07-08-2023,App104,API15,47468,-0.486269626,0
08-08-2023,App104,API15,48191,-0.213905702,0
09-08-2023,App104,API15,48410,-0.131405427,0
10-08-2023,App104,API15,48977,0.082191177,0
11-08-2023,App104,API15,48862,0.038869115,0
12-08-2023,App104,API15,48858,0.03736226,0
13-08-2023,App104,API15,49489,0.275068534,0
14-08-2023,App104,API15,47640,-0.421474889,0
15-08-2023,App104,API15,48008,-0.282844289,0
16-08-2023,App104,API15,48169,-0.222193401,0
17-08-2023,App104,API15,48526,-0.087706651,0
18-08-2023,App104,API15,47781,-0.368358273,0
19-08-2023,App104,API15,48598,-0.060583272,0
20-08-2023,App104,API15,48149,-0.229727673,0
21-08-2023,App104,API15,45874,-1.086751085,0
22-08-2023,App104,API15,46877,-0.708907356,0
23-08-2023,App104,API15,47654,-0.416200899,0
24-08-2023,App104,API15,46951,-0.681030551,0
25-08-2023,App104,API15,47712,-0.394351511,0
26-08-2023,App104,API15,47532,-0.462159957,0
27-08-2023,App104,API15,47529,-0.463290097,0
28-08-2023,App104,API15,43786,-1.873329055,0
29-08-2023,App104,API15,44669,-1.540690958,0
30-08-2023,App104,API15,46475,-0.860346219,0
31-08-2023,App104,API15,45018,-1.409217916,0
01-09-2023,App104,API15,45218,-1.333875198,0
02-09-2023,App104,API15,46677,-0.784250074,0
03-09-2023,App104,API15,45508,-1.224628258,0
04-09-2023,App104,API15,44522,-1.596067855,0
05-09-2023,App104,API15,44283,-1.686102402,0
06-09-2023,App104,API15,44763,-1.50527988,0
07-09-2023,App104,API15,47350,-0.53072183,0
08-09-2023,App104,API15,46508,-0.84791467,0
09-09-2023,App104,API15,47291,-0.552947931,0
10-09-2023,App104,API15,48665,-0.035343462,0
11-09-2023,App104,API15,46072,-1.012161794,0
12-09-2023,App104,API15,46702,-0.774832234,0
13-09-2023,App104,API15,45777,-1.123292303,0
14-09-2023,App104,API15,46063,-1.015552217,0
15-09-2023,App104,API15,46321,-0.918360111,0
16-09-2023,App104,API15,45606,-1.187710326,0
17-09-2023,App104,API15,46428,-0.878051757,0
18-09-2023,App104,API15,45175,-1.350073882,0
19-09-2023,App104,API15,45320,-1.295450412,0
04-07-2023,App104,API18,4817,0.72908154,0
05-07-2023,App104,API18,4596,-0.061005063,0
06-07-2023,App104,API18,4748,0.482402917,0
07-07-2023,App104,API18,5569,3.417521019,1
08-07-2023,App104,API18,5234,2.219878432,0
09-07-2023,App104,API18,5004,1.397616357,0
10-07-2023,App104,API18,5145,1.90169876,0
11-07-2023,App104,API18,4771,0.564629125,0
12-07-2023,App104,API18,4654,0.146347982,0
13-07-2023,App104,API18,4663,0.178523455,0
14-07-2023,App104,API18,4514,-0.354159367,0
15-07-2023,App104,API18,4764,0.539603757,0
16-07-2023,App104,API18,4897,1.01508574,0
17-07-2023,App104,API18,4617,0.01407104,0
18-07-2023,App104,API18,4950,1.204563522,0
19-07-2023,App104,API18,4766,0.546753862,0
20-07-2023,App104,API18,4725,0.40017671,0
21-07-2023,App104,API18,4377,-0.84394156,0
22-07-2023,App104,API18,4896,1.011510687,0
23-07-2023,App104,API18,4710,0.346550922,0
24-07-2023,App104,API18,4631,0.064121775,0
25-07-2023,App104,API18,4832,0.782707327,0
26-07-2023,App104,API18,4468,-0.518611782,0
27-07-2023,App104,API18,4444,-0.604413042,0
28-07-2023,App104,API18,4591,-0.078880325,0
29-07-2023,App104,API18,4632,0.067696827,0
30-07-2023,App104,API18,4614,0.003345882,0
31-07-2023,App104,API18,4531,-0.293383475,0
01-08-2023,App104,API18,4616,0.010495987,0
02-08-2023,App104,API18,4384,-0.818916192,0
03-08-2023,App104,API18,4927,1.122337315,0
04-08-2023,App104,API18,4661,0.17137335,0
05-08-2023,App104,API18,4834,0.789857432,0
06-08-2023,App104,API18,4568,-0.161106532,0
07-08-2023,App104,API18,4329,-1.01554408,0
08-08-2023,App104,API18,4685,0.25717461,0
09-08-2023,App104,API18,4602,-0.039554748,0
10-08-2023,App104,API18,4152,-1.648328372,0
11-08-2023,App104,API18,4424,-0.675914092,0
12-08-2023,App104,API18,4367,-0.879692085,0
13-08-2023,App104,API18,4672,0.210698927,0
14-08-2023,App104,API18,4098,-1.841381207,0
15-08-2023,App104,API18,4536,-0.275508212,0
16-08-2023,App104,API18,4345,-0.95834324,0
17-08-2023,App104,API18,4787,0.621829965,0
18-08-2023,App104,API18,4763,0.536028705,0
19-08-2023,App104,API18,4872,0.925709427,0
20-08-2023,App104,API18,4529,-0.30053358,0
21-08-2023,App104,API18,4285,-1.17284639,0
22-08-2023,App104,API18,4344,-0.961918292,0
23-08-2023,App104,API18,4819,0.736231645,0
24-08-2023,App104,API18,4558,-0.196857057,0
25-08-2023,App104,API18,4225,-1.38734954,0
26-08-2023,App104,API18,4798,0.661155542,0
27-08-2023,App104,API18,4416,-0.704514512,0
28-08-2023,App104,API18,3989,-2.231061929,0
29-08-2023,App104,API18,4182,-1.541076797,0
30-08-2023,App104,API18,4613,-0.00022917,0
31-08-2023,App104,API18,4119,-1.766305105,0
01-09-2023,App104,API18,4623,0.035521355,0
02-09-2023,App104,API18,4671,0.207123875,0
03-09-2023,App104,API18,4694,0.289350082,0
04-09-2023,App104,API18,4655,0.149923035,0
05-09-2023,App104,API18,4314,-1.069169867,0
06-09-2023,App104,API18,4299,-1.122795655,0
07-09-2023,App104,API18,5033,1.50129288,0
08-09-2023,App104,API18,4390,-0.797465877,0
09-09-2023,App104,API18,4952,1.211713627,0
10-09-2023,App104,API18,5045,1.54419351,0
11-09-2023,App104,API18,4567,-0.164681585,0
12-09-2023,App104,API18,4434,-0.640163567,0
13-09-2023,App104,API18,4837,0.80058259,0
14-09-2023,App104,API18,4302,-1.112070497,0
15-09-2023,App104,API18,4657,0.15707314,0
16-09-2023,App104,API18,4484,-0.461410942,0
17-09-2023,App104,API18,4853,0.85778343,0
18-09-2023,App104,API18,4342,-0.969068397,0
19-09-2023,App104,API18,4008,-2.163135932,0
04-07-2023,App104,API19,3011,1.546735523,0
05-07-2023,App104,API19,2643,-0.334195525,0
06-07-2023,App104,API19,3013,1.556957974,0
07-07-2023,App104,API19,3269,2.865431746,0
08-07-2023,App104,API19,3179,2.405421436,0
09-07-2023,App104,API19,2850,0.723828189,0
10-07-2023,App104,API19,3012,1.551846748,0
11-07-2023,App104,API19,2765,0.289374007,0
12-07-2023,App104,API19,2806,0.49893426,0
13-07-2023,App104,API19,2913,1.045835407,0
14-07-2023,App104,API19,2874,0.846497606,0
15-07-2023,App104,API19,2918,1.071391535,0
16-07-2023,App104,API19,2977,1.37295385,0
17-07-2023,App104,API19,2719,0.054257626,0
18-07-2023,App104,API19,2892,0.938499668,0
19-07-2023,App104,API19,2850,0.723828189,0
20-07-2023,App104,API19,2738,0.151370914,0
21-07-2023,App104,API19,2515,-0.988432411,0
22-07-2023,App104,API19,2845,0.698272061,0
23-07-2023,App104,API19,2765,0.289374007,0
24-07-2023,App104,API19,2669,-0.201303657,0
25-07-2023,App104,API19,2777,0.350708715,0
26-07-2023,App104,API19,2786,0.396709746,0
27-07-2023,App104,API19,2794,0.437599552,0
28-07-2023,App104,API19,2683,-0.129746498,0
29-07-2023,App104,API19,2671,-0.191081206,0
30-07-2023,App104,API19,2733,0.125814786,0
31-07-2023,App104,API19,2685,-0.119524046,0
01-08-2023,App104,API19,2680,-0.145080175,0
02-08-2023,App104,API19,2595,-0.579534357,0
03-08-2023,App104,API19,2969,1.332064044,0
04-08-2023,App104,API19,2800,0.468266906,0
05-08-2023,App104,API19,2819,0.565380194,0
06-08-2023,App104,API19,2678,-0.155302626,0
07-08-2023,App104,API19,2500,-1.065100796,0
08-08-2023,App104,API19,2685,-0.119524046,0
09-08-2023,App104,API19,2664,-0.226859786,0
10-08-2023,App104,API19,2455,-1.295105951,0
11-08-2023,App104,API19,2808,0.509156711,0
12-08-2023,App104,API19,2589,-0.610201711,0
13-08-2023,App104,API19,2771,0.320041361,0
14-08-2023,App104,API19,2352,-1.821562195,0
15-08-2023,App104,API19,2601,-0.548867003,0
16-08-2023,App104,API19,2476,-1.187770212,0
17-08-2023,App104,API19,2707,-0.007077082,0
18-08-2023,App104,API19,2874,0.846497606,0
19-08-2023,App104,API19,2852,0.734050641,0
20-08-2023,App104,API19,2668,-0.206414883,0
21-08-2023,App104,API19,2352,-1.821562195,0
22-08-2023,App104,API19,2492,-1.105990601,0
23-08-2023,App104,API19,2835,0.647159804,0
24-08-2023,App104,API19,2668,-0.206414883,0
25-08-2023,App104,API19,2457,-1.2848835,0
26-08-2023,App104,API19,2825,0.596047548,0
27-08-2023,App104,API19,2630,-0.400641458,0
28-08-2023,App104,API19,2203,-2.58313482,0
29-08-2023,App104,API19,2497,-1.080434473,0
30-08-2023,App104,API19,2787,0.401820972,0
31-08-2023,App104,API19,2355,-1.806228518,0
01-09-2023,App104,API19,2745,0.187149494,0
02-09-2023,App104,API19,2657,-0.262638365,0
03-09-2023,App104,API19,2696,-0.063300564,0
04-09-2023,App104,API19,2633,-0.385307781,0
05-09-2023,App104,API19,2526,-0.932208928,0
06-09-2023,App104,API19,2485,-1.141769181,0
07-09-2023,App104,API19,2815,0.544935291,0
08-09-2023,App104,API19,2588,-0.615312937,0
09-09-2023,App104,API19,2990,1.439399784,0
10-09-2023,App104,API19,3040,1.694961067,0
11-09-2023,App104,API19,2650,-0.298416945,0
12-09-2023,App104,API19,2479,-1.172436535,0
13-09-2023,App104,API19,2749,0.207594397,0
14-09-2023,App104,API19,2522,-0.952653831,0
15-09-2023,App104,API19,2638,-0.359751653,0
16-09-2023,App104,API19,2472,-1.208215115,0
17-09-2023,App104,API19,2727,0.095147432,0
18-09-2023,App104,API19,2435,-1.397330465,0
19-09-2023,App104,API19,2411,-1.519999881,0
04-07-2023,App105,API15,1873,0.150116343,0
05-07-2023,App105,API15,2082,0.445030374,0
06-07-2023,App105,API15,1954,0.264413168,0
07-07-2023,App105,API15,2081,0.443619302,0
08-07-2023,App105,API15,3402,2.307645304,0
09-07-2023,App105,API15,3006,1.748860825,0
10-07-2023,App105,API15,3425,2.340099958,0
11-07-2023,App105,API15,2493,1.024980932,0
12-07-2023,App105,API15,2462,0.981237702,0
13-07-2023,App105,API15,2371,0.852830158,0
14-07-2023,App105,API15,2348,0.820375504,0
15-07-2023,App105,API15,2729,1.357993904,0
16-07-2023,App105,API15,2647,1.242286007,0
17-07-2023,App105,API15,2370,0.851419086,0
18-07-2023,App105,API15,2490,1.020747716,0
19-07-2023,App105,API15,2725,1.352349616,0
20-07-2023,App105,API15,2704,1.322717106,0
21-07-2023,App105,API15,2782,1.432780715,0
22-07-2023,App105,API15,3072,1.841991571,0
23-07-2023,App105,API15,2950,1.669840798,0
24-07-2023,App105,API15,2393,0.88387374,0
25-07-2023,App105,API15,2449,0.962893767,0
26-07-2023,App105,API15,1456,-0.438300646,0
27-07-2023,App105,API15,1587,-0.253450225,0
28-07-2023,App105,API15,1492,-0.387502057,0
29-07-2023,App105,API15,1762,-0.00651264,0
30-07-2023,App105,API15,1701,-0.092588027,0
31-07-2023,App105,API15,1415,-0.496154595,0
01-08-2023,App105,API15,1620,-0.206884852,0
02-08-2023,App105,API15,1535,-0.326825965,0
03-08-2023,App105,API15,1678,-0.125042681,0
04-08-2023,App105,API15,1816,0.069685244,0
05-08-2023,App105,API15,1997,0.325089261,0
06-08-2023,App105,API15,2370,0.851419086,0
07-08-2023,App105,API15,2279,0.723011541,0
08-08-2023,App105,API15,2386,0.873996236,0
09-08-2023,App105,API15,3448,2.372554612,0
10-08-2023,App105,API15,2055,0.406931432,0
11-08-2023,App105,API15,2200,0.61153686,0
12-08-2023,App105,API15,2295,0.745588692,0
13-08-2023,App105,API15,1790,0.032997374,0
14-08-2023,App105,API15,1184,-0.822112208,0
15-08-2023,App105,API15,1115,-0.91947617,0
16-08-2023,App105,API15,805,-1.356908464,0
17-08-2023,App105,API15,781,-1.39077419,0
18-08-2023,App105,API15,752,-1.431695276,0
19-08-2023,App105,API15,907,-1.212979128,0
20-08-2023,App105,API15,951,-1.150891964,0
21-08-2023,App105,API15,747,-1.438750635,0
22-08-2023,App105,API15,838,-1.310343091,0
23-08-2023,App105,API15,1411,-0.501798882,0
24-08-2023,App105,API15,1422,-0.486277091,0
25-08-2023,App105,API15,1588,-0.252039153,0
26-08-2023,App105,API15,2085,0.449263589,0
27-08-2023,App105,API15,1943,0.248891377,0
28-08-2023,App105,API15,1591,-0.247805937,0
29-08-2023,App105,API15,971,-1.122670526,0
30-08-2023,App105,API15,762,-1.417584556,0
31-08-2023,App105,API15,834,-1.315987378,0
01-09-2023,App105,API15,918,-1.197457337,0
02-09-2023,App105,API15,1541,-0.318359533,0
03-09-2023,App105,API15,1020,-1.053528002,0
04-09-2023,App105,API15,1033,-1.035184067,0
05-09-2023,App105,API15,1015,-1.060583361,0
06-09-2023,App105,API15,1064,-0.991440838,0
07-09-2023,App105,API15,1220,-0.771313619,0
08-09-2023,App105,API15,1155,-0.863033293,0
09-09-2023,App105,API15,1193,-0.80941256,0
10-09-2023,App105,API15,1594,-0.243572722,0
11-09-2023,App105,API15,1306,-0.649961434,0
12-09-2023,App105,API15,1213,-0.781191122,0
13-09-2023,App105,API15,1100,-0.940642249,0
14-09-2023,App105,API15,1232,-0.754380756,0
15-09-2023,App105,API15,1535,-0.326825965,0
16-09-2023,App105,API15,1277,-0.690882519,0
17-09-2023,App105,API15,1335,-0.609040348,0
18-09-2023,App105,API15,1271,-0.699348951,0
19-09-2023,App105,API15,1397,-0.521553889,0
04-07-2023,App106,API10,6,,0
05-07-2023,App106,API10,6,,0
